task_id,arrival_time,duration,deadline,cpu_req,priority,status
354,13339.113538838292,27.112833236362704,13372.655346522162,0.07626113229621123,0,pending
355,13344.376419161457,43.33108524121168,13427.533775089492,0.2708144886551269,0,pending
356,13406.805247272068,112.08578683316304,13663.816015699293,0.023498786656187914,1,pending
357,13449.139747848221,14.325459120432097,13466.574834940382,0.1384693302495164,0,pending
358,13493.353408643166,51.70651531120826,13614.030838421377,0.23132734279080658,1,pending
359,13530.971944369037,48.268729924536096,13662.833553445365,0.04652264940532627,1,pending
360,13556.859606675423,61.50079849063386,13703.06971061237,0.05131557654395311,1,pending
361,13571.09057450618,130.97211690161956,13952.262433977556,0.12815274610787908,2,pending
362,13573.078439691659,55.58512818492434,13665.94396192883,0.08068764727826128,2,pending
363,13661.932686419847,6.0991895305577914,13674.961682123447,0.10277727725378615,1,pending
364,13720.176128204868,7.17869203972654,13737.48426374593,0.01879882365908214,1,pending
365,13815.413824953104,5.0,13824.877969671066,0.07910036990529583,1,pending
366,13820.149867462218,11.558432776778089,13839.38661276115,0.06204947067413296,1,pending
367,13821.790853588574,5.351400707827817,13832.098798929974,0.3524568094456812,1,pending
368,13875.89826354041,7.624590444376778,13894.441358903434,0.022935008646815122,2,pending
369,13934.373016873482,13.104337223080062,13957.674030278442,0.41476308590728667,0,pending
370,13959.861599608426,16.757547513556183,14000.79758517163,0.13837001803922316,1,pending
371,14031.146825795522,5.0,14045.602689854797,0.06366721319196515,1,pending
372,14088.01735480123,5.0,14096.721348162828,0.06133824959155384,1,pending
373,14100.9157166872,5.0,14112.495513344618,0.06387256811511219,0,pending
374,14114.679433380268,29.757483075270727,14150.749461043048,0.6030113962964314,1,pending
375,14117.508796656764,5.6085567154853715,14130.895276135128,0.18870327503955292,1,pending
376,14117.738607337269,5.64807686634984,14125.652026778103,0.024833328854777386,0,pending
377,14122.618585303344,8.503461606156934,14135.397738872027,0.16812842097203154,1,pending
378,14254.947148076286,16.384942992869842,14290.470111980452,0.01,1,pending
379,14268.689464006802,59.252221597067305,14357.984268166996,0.06697877232866256,0,pending
380,14301.849308899467,5.0,14309.080447111302,0.16440208460094624,1,pending
381,14302.428711761224,35.386894978014865,14388.013257449562,0.12049011348049393,2,pending
382,14365.225141397455,91.42445269322658,14558.397594444516,0.08951528011899243,2,pending
383,14367.554949313213,8.532445099215328,14379.312054159063,0.1191623884978945,1,pending
384,14369.885866472185,11.345284265132383,14394.201598072337,0.03462327024034061,1,pending
385,14390.886135311586,54.63676170084319,14554.766642143451,0.058380497382448424,0,pending
386,14482.709320228925,55.41707586690062,14636.290821381384,0.8310120567647424,2,pending
387,14491.155160810207,12.58936107387123,14523.39493466492,0.038972881590138835,0,pending
388,14495.679194672563,29.408562131097813,14568.280600924452,0.20270899803535605,1,pending
389,14524.971541264034,6.9644757409848665,14543.968583716869,0.08196063033476951,0,pending
390,14565.528555417726,7.3145308014193136,14581.449041021353,0.2985576813281348,1,pending
391,14586.726809847898,102.41745614305768,14847.56093240144,0.01,0,pending
392,14657.016174016688,5.0,14663.702639894638,0.016006504375236166,1,pending
393,14660.254526623738,14.488287344848306,14686.468010574741,0.018102425993197564,1,pending
394,14667.35413567052,64.17201454188572,14815.448362400963,0.23878634855748945,1,pending
395,14775.861882403771,13.934935084453508,14802.873706566405,0.057325554832710096,0,pending
396,14778.246579869268,17.310384408256795,14818.037598240942,0.10188190997504967,1,pending
397,14846.309049195814,54.589403023671736,15000.264840558963,0.09514229207898202,0,pending
398,14905.279714106535,8.223158875982195,14929.137946138171,0.19922569296941528,1,pending
399,14909.117663578385,30.660129800202572,14987.047886628605,0.011853523727124725,1,pending
400,15029.346551666762,5.0,15036.724637539992,0.02392868329195041,2,pending
401,15074.338550298544,16.37651505703317,15098.630282949436,0.28916331857389105,0,pending
402,15100.637250384547,25.889390564163186,15148.865855977663,0.010824735345434133,1,pending
403,15189.140250340257,26.823242580870925,15226.954560044978,0.20393048504754788,1,pending
404,15247.817026243449,48.699731046886754,15353.941398925077,0.024307772110950962,1,pending
405,15255.348846195417,46.37456494156455,15336.69400777218,0.037780293375176736,0,pending
406,15258.553088564024,19.077872712730635,15313.13036541287,0.0529394290327099,1,pending
407,15266.195526334059,70.79959463478862,15357.992578413076,0.013082861513869523,0,pending
408,15287.674378489797,35.97563065180806,15343.187179419736,0.057105780734830525,0,pending
409,15348.160911964236,5.0,15357.15114638643,0.04937147273239306,0,pending
410,15376.59547274747,39.99257789808658,15475.122871294345,0.46492136934884226,2,pending
411,15418.830366424665,38.66650279319827,15513.58928043484,0.17772550548529759,0,pending
412,15486.503320443859,64.35909678028892,15598.052187990032,0.05352098057389769,2,pending
413,15512.986212150881,40.552592349247114,15578.343578121028,0.3645968715312452,0,pending
414,15552.818994891293,22.957457253514413,15592.77013296884,0.22448331620299214,2,pending
415,15594.402054262715,11.232977444125481,15627.358497690217,0.6110861121325573,1,pending
416,15637.060045544215,32.97003270420588,15683.36780829973,0.04581762081349366,0,pending
417,15704.456035229736,21.733994211651424,15763.846465397237,0.03066418618234605,1,pending
418,15764.566222079326,5.0,15771.236519428026,0.1060770466011018,1,pending
419,15770.21483633926,64.80678783190304,15852.924281348882,0.03579979656859527,1,pending
420,15793.61081222498,35.45235201525274,15888.855476837918,0.24707060035373296,1,pending
421,15833.420079221221,46.123015399247706,15899.543862481438,0.07593482402952184,1,pending
422,15889.662046700754,125.48477576732068,16263.606380945217,0.13835665497268593,1,pending
423,15894.948024472871,37.06051988770935,16002.87977803008,0.08965587719653571,1,pending
424,15907.544171747935,5.0,15919.56471162758,0.48321550855279594,1,pending
425,15931.591483457234,35.84108648025502,16026.426210806672,0.08242166382092693,2,pending
426,16027.562321198962,5.0,16035.082259977928,0.6081661747449953,2,pending
427,16095.312422986855,20.388236575699764,16120.219448423059,0.46639321095416364,0,pending
428,16101.997687387617,20.66150499002979,16157.892908007412,0.11926308026330656,0,pending
429,16104.215229488345,5.0,16115.755355727533,0.8928525174562902,1,pending
430,16153.993130604022,5.0,16167.569278381658,0.04027622006784619,1,pending
431,16187.977880308992,15.019636880255408,16216.077775316862,0.3435943196849474,0,pending
432,16287.257808183143,21.064801572163958,16329.490917786354,0.2555829843096622,0,pending
433,16311.504705207282,5.0,16318.282812043139,0.01,1,pending
434,16352.195477612537,34.940918934787305,16427.182499839982,0.31314782455800744,1,pending
435,16360.181657909887,20.706518485511307,16393.29708004342,0.24532676484876087,0,pending
436,16420.70650186426,10.457965913253563,16450.869802284993,0.0432371124047008,1,pending
437,16445.224162431434,5.507614222558044,16456.723968316055,0.01,1,pending
438,16517.13682857554,5.0,16527.60095948284,0.03633115865223295,1,pending
439,16521.195671158053,5.0,16529.860183360935,0.09733146886891066,1,pending
440,16535.735519502054,15.040554344398997,16557.45174927736,0.13000899717154857,0,pending
441,16539.672817221533,37.17069783231149,16629.476126347505,0.0750723751344286,1,pending
442,16575.295750779944,5.0,16585.79113174136,0.3316811521915295,0,pending
443,16589.861941375726,18.97414356522441,16619.31409824942,0.01465073987471353,0,pending
444,16651.265079596964,86.43283234932585,16870.58121222473,0.056305936986532606,1,pending
445,16691.87705597486,10.501724043080982,16721.40153233704,0.0293234640058346,0,pending
446,16718.935821636504,22.973942082605074,16776.01016274422,0.0757241352095877,1,pending
447,16784.039824359097,5.0,16792.08965368257,0.34812478996008706,1,pending
448,16820.38834333412,22.214646767189063,16879.652450104975,0.1216834095409925,0,pending
449,16820.4023063043,86.25969837564189,17065.07288040806,0.09892438121198877,0,pending
450,16837.088313902153,11.49382496124422,16863.328760163156,0.1685376842240086,1,pending
451,16925.793303945386,20.69588294293988,16981.260542598422,0.030377755865527465,0,pending
452,16940.625969500103,12.212524920244586,16970.369298468606,0.042490545870750226,1,pending
453,16946.731771085946,17.386238761228046,16997.75552037841,0.14747518690649178,1,pending
454,16967.360776935355,89.31157572944063,17190.674951984056,0.19346597523347805,1,pending
455,17026.452666977464,26.884143040543837,17065.595319794385,0.11000611872562258,1,pending
456,17053.674583761236,8.73730020748692,17079.86560745964,0.04658364824698734,1,pending
457,17085.061131275037,7.867676005278268,17103.337661434773,0.10729321778144811,0,pending
458,17093.143150217205,5.0,17100.308948828137,0.2499353242761202,1,pending
459,17094.332656830167,19.83155116433333,17123.342792993728,0.09389130350636553,0,pending
460,17156.746188858222,8.756690685401963,17170.77847595745,0.47453488851433695,0,pending
461,17187.321993663045,13.48366319181009,17204.629299971864,0.5276260057912109,1,pending
462,17202.6853329932,47.51889131396249,17281.46899144416,0.07886343862788638,1,pending
463,17208.819567500675,59.478064953366456,17318.458121576252,0.12569266635397133,0,pending
464,17223.602030626775,22.96230340754441,17267.743159642363,0.15304028966397887,0,pending
465,17225.97015964573,19.233196990770146,17249.784990446093,0.25261056719155683,1,pending
466,17326.12151042529,5.0,17336.298319803314,0.13008965752815232,1,pending
467,17382.29738505245,36.674905009026034,17453.425934100782,0.19951460404403862,1,pending
468,17442.73830769102,5.0,17454.619317625456,0.26259746085020064,1,pending
469,17514.931452690693,66.06698560132247,17663.13421583003,0.05629026724278845,1,pending
470,17526.697430039923,5.350717174546118,17536.446467526283,0.11647096207754157,1,pending
471,17534.915395086842,6.557004615960198,17554.025960966115,0.3411512999015818,1,pending
472,17541.873002263856,5.0,17552.93065844793,0.23360425174429417,1,pending
473,17627.64469637185,8.44670450309289,17645.746095773113,0.07812934406030914,0,pending
474,17633.88497255132,6.565070214885194,17649.02748616913,0.7598946625967338,1,pending
475,17642.002203279753,13.637482825111034,17671.926689298572,0.05959210713751109,0,pending
476,17680.13061262997,62.85459783808749,17853.375789080415,0.02954342820964421,1,pending
477,17698.049675561157,69.06221898066904,17799.75868834274,0.015045989508083585,1,pending
478,17705.082310540387,31.747262682371364,17765.231543993894,0.11348993367260776,0,pending
479,17712.92980708118,31.71582971260169,17754.005201041688,0.05199875687976674,1,pending
480,17796.778139873917,18.535977137016243,17827.915937078058,0.01,0,pending
481,17806.800199093675,5.0,17820.01592991246,0.3635210981981187,1,pending
482,17847.411321514293,5.0,17855.654679129915,0.1584404604611137,1,pending
483,17953.25907216697,92.55118742213708,18114.229787049062,0.28987438609475286,1,pending
484,17967.82772287137,21.158089517700272,18029.647546258893,0.021972289921645623,1,pending
485,18001.40898427656,109.11412177023057,18218.95652265194,0.45844465405214124,1,pending
486,18027.61570250762,18.412906568414503,18067.279825446185,0.24504038842735795,1,pending
487,18054.90893919954,38.471925563137134,18143.982448954484,0.08093007425455612,2,pending
488,18104.192497960597,47.16980876502716,18241.30621694294,0.01,1,pending
489,18126.680782030835,26.5906806243406,18200.038238936664,0.15881323001305178,1,pending
490,18279.800122167842,48.40778463877355,18415.879729010965,0.20851585175748916,0,pending
491,18294.66482597464,37.87109616452567,18405.874913339183,0.2989176577935673,1,pending
492,18294.985677363908,50.68332243045667,18363.688241160624,0.04097417852145057,2,pending
493,18337.38487987462,24.40904776134417,18397.851172873605,0.05419173412872703,1,pending
494,18363.469700528432,5.0,18372.26959320977,0.2211241064494648,1,pending
495,18367.25211302847,62.96509954344505,18546.27615684544,0.0714314299083257,1,pending
496,18385.24435810635,13.982192512397573,18412.25898100087,0.0706949429629617,0,pending
497,18405.81013720679,32.9160931366868,18466.539732335696,0.01,1,pending
498,18406.612448537257,17.342346777434344,18434.420445822765,0.01,1,pending
499,18410.039646275964,19.09410039527769,18440.03109740465,0.090425187869546,1,pending
500,18434.553690530607,9.761517632907069,18456.875118298387,0.704549848343817,1,pending
501,18466.62388645871,23.77125752548463,18522.82894846805,0.37750745238056954,1,pending
502,18497.33444654038,14.052167255242194,18518.40970725715,0.04985951232269201,1,pending
503,18569.832293555668,15.464842250282281,18606.34527829668,0.01,0,pending
504,18584.378838774675,57.59798997807833,18661.385574563177,0.3463737206073283,1,pending
505,18600.360693464216,89.53458518308253,18867.369393010908,0.24872348209468823,2,pending
506,18626.312807037953,5.0,18638.66831042698,0.03409557096712974,1,pending
507,18716.683551374437,68.22804551166872,18837.439732297218,0.05935602612884726,2,pending
508,18856.5117239483,74.90450539236667,18948.1810506823,0.03234443125190241,1,pending
509,18934.727633370316,16.44192693897338,18975.196128762782,0.15643385691601006,1,pending
510,18992.69646154865,33.20646042858529,19085.144564055816,0.019350747095462487,1,pending
511,19041.594590004162,22.154486409822766,19097.11062778288,0.15163902854188124,1,pending
512,19149.976089456315,17.843293576227296,19171.93772679206,0.01,1,pending
513,19182.86681060133,5.0,19191.955860376846,0.01877555840045412,1,pending
514,19199.869956446222,16.65807886481392,19225.216149345935,0.22655173280737398,1,pending
515,19232.101975956964,61.551900338749135,19349.13463660332,0.107410721466202,1,pending
516,19291.269183872075,92.0466642902612,19490.450245666918,0.7969603206998814,1,pending
517,19356.598211558965,5.0,19370.358249344335,0.10313531612807235,1,pending
518,19404.420313953648,5.0,19419.1703204266,0.5030665078391714,1,pending
519,19438.918253763266,14.499759434054553,19481.220659978113,0.022799637302766594,1,pending
520,19468.004231559946,34.193356003134454,19520.849111880467,0.04248325248609643,1,pending
521,19557.935724424293,45.333618284431935,19643.12867961762,0.01,1,pending
522,19559.517520812868,16.0452731827809,19585.358830829704,0.1724842175736548,1,pending
523,19593.689603719846,6.486851615244301,19611.308258248628,0.04661047162774583,0,pending
524,19631.58623603069,14.9781912904371,19657.59536118193,0.1548913884247281,1,pending
525,19656.509150444585,5.0,19666.81204479887,0.06107231211845922,0,pending
526,19663.052355400167,64.66065403178064,19749.189513410154,0.2655247069598185,1,pending
527,19700.835759984435,5.506166077623126,19708.321061229,0.0339077021268912,0,pending
528,19743.581736882577,5.0,19754.270592416397,0.6661385621002905,1,pending
529,19762.041091163122,5.0,19772.191246306997,0.07318123498746563,0,pending
530,19768.282450727143,12.447578389560558,19790.655161744537,0.3380874641828877,1,pending
531,19879.577869720386,5.0,19892.552117206807,0.043740096767043095,0,pending
532,19918.037773855423,14.50095952948138,19946.40556367936,0.0545186313781942,2,pending
533,19940.471959484727,5.0,19947.50093712419,0.0531013018268399,1,pending
534,20044.680092652463,51.74698701216924,20119.31631278755,0.20359181215831776,1,pending
535,20082.489577316897,10.226989330304546,20111.025300150424,0.08387860653673027,1,pending
536,20141.919122830626,5.652240531973895,20158.73182539544,0.0291532639981103,1,pending
537,20145.130443163886,25.153501029161887,20201.089830821704,0.06997668848535901,1,pending
538,20184.43891578256,90.77868910567628,20431.263830491025,0.2656343996987951,0,pending
539,20200.471827196823,109.66558657131738,20422.30302574335,0.015335771747165926,1,pending
540,20206.216239621277,43.503352727484746,20288.24018603479,0.03167208531981243,0,pending
541,20217.630286713138,19.805728173251214,20274.399328369844,0.028194881830467033,1,pending
542,20338.161611423715,56.65448482845977,20448.794727153723,0.022066673946895127,2,pending
543,20353.00255796544,56.59179252837207,20519.683304723476,0.051642247958807425,2,pending
544,20363.575432944664,10.852184262028903,20384.22695260644,0.252406460280147,0,pending
545,20467.60873348154,5.0,20475.624342447176,0.18357521867180493,1,pending
546,20493.964178199072,15.608074741386243,20521.973369674808,0.3086906295626251,1,pending
547,20508.664967451397,74.78837760161032,20726.028052949554,0.047731611456327955,0,pending
548,20516.500247521257,73.08781815064907,20701.159397306998,0.025123468712956728,0,pending
549,20622.162963476505,28.26903479825488,20657.42583309652,0.18484460550462328,1,pending
550,20634.496303606305,39.67903307326834,20738.487483113608,0.02840646736115864,2,pending
551,20635.069345411983,29.686006043758045,20680.249725792663,0.43963242964412796,1,pending
552,20691.370584539123,33.718889932501455,20737.618959655952,0.03105957202856071,1,pending
553,20741.314361141347,32.67115673454247,20808.551826906172,0.1999401503242112,1,pending
554,20758.161003482986,9.888006647804211,20781.736498820843,0.029212602145695404,1,pending
555,20760.154191119436,23.538818516240497,20828.982620707688,0.14841885027815044,2,pending
556,20771.94484401353,5.0,20786.843703253162,0.025594465272570623,1,pending
557,20847.29113674752,37.9827984929297,20929.27906103641,0.05229765919177389,0,pending
558,20884.763451509563,5.855292300891772,20893.662700984354,0.29321202695553794,1,pending
559,20922.896267719487,61.88638694481297,21048.975048379707,0.016408872121545466,2,pending
560,20929.16121310186,64.66768232298772,21063.452041234694,0.08664164616820098,1,pending
561,20932.013204145464,15.694893783514036,20961.159022324435,0.11198390360552586,1,pending
562,20939.15917484317,27.83126209284614,20995.923203785715,0.3404424334294052,0,pending
563,20981.38553508407,11.466870363237408,21007.08234828429,0.0534913676716519,0,pending
564,21053.19733285733,41.993551432953964,21111.308764323527,0.0313674214563257,1,pending
565,21207.81219026218,48.46389230918083,21281.950104380034,0.1474232239085026,1,pending
566,21234.495352256505,105.44118201447706,21460.26633855744,0.031126788336151998,1,pending
567,21258.81096360176,11.600377236099936,21289.92578007005,0.06500121559079969,1,pending
568,21344.51706758616,38.567566210372846,21444.763047072658,0.10432735165898112,2,pending
569,21407.231868945593,45.865252419891625,21488.432877172763,0.10890004128976971,0,pending
570,21464.518568172763,34.8042535851687,21516.813061266315,0.04795270403888612,1,pending
571,21504.821631858355,31.669739607160846,21580.184471206005,0.10197620841491367,1,pending
572,21534.24287107576,47.62814349628246,21632.7235273537,0.31970153582431554,1,pending
573,21545.623277134768,39.94321351709214,21616.180996767063,0.07544201367708828,2,pending
574,21558.497915298107,33.050311125791964,21651.36977585997,0.029531619161114298,1,pending
575,21567.125099880384,21.687386820438526,21597.786986713218,0.04916214366372201,0,pending
576,21575.27219030681,34.74908788583365,21621.83326957943,0.16286562597102996,0,pending
577,21582.143414865743,69.32188131837266,21786.28710252936,0.03662294441836872,1,pending
578,21635.29626165389,41.456876252681006,21754.172478258133,0.014372482488362348,0,pending
579,21656.665434600884,16.034273332227887,21702.442284110984,0.03399510130466354,0,pending
580,21662.093961125236,81.43443275527498,21837.09213750337,0.01578625882997383,0,pending
581,21743.47839940075,17.92841895556153,21775.52132746972,0.04973551448105786,1,pending
582,21763.098741847858,23.39225155646638,21811.531623086903,0.09865749604731566,0,pending
583,21849.604201989874,5.0,21862.82506561912,0.09850473289652124,1,pending
584,21875.457222084984,51.595305445323774,22013.95297093829,0.057218785808328884,1,pending
585,21899.466866706538,5.0,21913.66807780366,0.2145022661235968,1,pending
586,21938.89765928365,5.0,21951.21320258968,0.01,1,pending
587,21968.022165663704,5.0,21978.754574820086,0.01514509852044571,1,pending
588,21983.302383391132,100.00884457953468,22264.216847694097,0.15739278226242984,1,pending
589,22030.034659312932,5.0,22038.958176633198,0.06971611854404396,1,pending
590,22071.625775364355,19.66859677260132,22101.207840032097,0.1292390084221571,1,pending
591,22096.307006868403,17.168833725049033,22146.184778633386,0.4127890980992993,1,pending
592,22179.17090925071,25.00498183178896,22238.178385640444,0.022239587987661482,1,pending
593,22198.30892007335,7.581930719204028,22219.699728162675,0.18017946076162786,1,pending
594,22278.58418453634,6.300534554502455,22292.61155952789,0.4094552503409746,1,pending
595,22293.84263845083,12.701439247653642,22313.332700727155,0.427162225830828,0,pending
596,22306.499827192623,18.5559644686092,22342.70317441855,0.04670755239460739,1,pending
597,22314.49885329449,66.65374631123439,22495.937694690183,0.07737331265600518,1,pending
598,22339.467560238565,5.0,22349.48742311312,0.029924677233809018,1,pending
599,22344.060173022008,5.0,22353.598015529067,0.015650312411901426,1,pending
600,22431.456473827093,94.72249261679991,22553.22891859877,0.07696664181850459,1,pending
601,22434.21970834488,5.327282305623137,22447.217533368796,0.012313580955011756,0,pending
602,22441.839771194976,23.743021487098023,22503.37177472161,0.44953945367276976,1,pending
603,22474.565277560392,35.9723005938385,22524.17414361503,0.01390293450885309,1,pending
604,22507.03264258729,39.45808809565457,22569.67602424006,0.08892451759405338,1,pending
605,22518.701505897574,112.6776429182151,22820.207975221616,0.28119946317881517,1,pending
606,22573.52217727711,59.14882058351785,22710.462439076502,0.20434796368425198,1,pending
607,22603.654753561845,13.33994544932603,22643.63728085486,0.04919691603662374,0,pending
608,22630.737416037962,26.748485288539882,22676.416099159673,0.017829532662459516,1,pending
609,22673.448916291847,25.151141643622697,22719.627106711167,0.13127925253123485,1,pending
610,22763.86092155662,24.539447739788457,22817.260284043827,0.019738755036110507,1,pending
611,22770.47561671082,17.404240761229858,22816.798867332953,0.05678189178170382,1,pending
612,22841.401023154955,17.60051947816445,22878.16669307261,0.2978722577821319,1,pending
613,22928.916246696994,31.978525090600417,22973.0582694997,0.3005621797243997,1,pending
614,22949.268234750507,53.52552263739099,23086.10959290663,0.09412021416926568,2,pending
615,23013.46387943852,42.50822203542375,23101.104598894755,0.2001256262861376,0,pending
616,23053.62030268408,63.635459978880604,23231.98889677893,0.09092947871362145,0,pending
617,23105.682757964063,58.842860901381954,23187.040267597262,0.01610762051758984,0,pending
618,23134.438940152617,23.839915920956983,23191.01869687331,0.024907085406526086,1,pending
619,23256.31386861112,19.17000142134831,23282.573948773814,0.1382329902968426,0,pending
620,23324.25442443663,57.9501082883298,23470.73781975107,0.07129260449131622,2,pending
621,23349.75573590677,152.4661783422083,23714.65044214953,0.2533114867898091,1,pending
622,23368.445706156843,33.23238109529712,23467.509750116344,0.2583572052556492,1,pending
623,23433.84687317404,21.983048012233848,23474.74376666894,0.17192863483265625,0,pending
624,23453.986317103,26.764177882973275,23516.422622666796,0.06301337546483904,1,pending
625,23499.488266460878,16.796716850422236,23536.517868939914,0.27421690881908567,0,pending
626,23500.943586238496,43.17932695319181,23561.981043711567,0.042265785796020965,0,pending
627,23520.378907301085,5.0,23526.450552412774,0.038113009208761435,1,pending
628,23572.26176893987,48.18145210087025,23708.54521218118,0.07457992386433054,2,pending
629,23612.079346190836,24.84829924979415,23673.476876701658,0.4584392638492834,1,pending
630,23625.514081246438,73.23205745579185,23720.931508278445,0.042785927330479694,1,pending
631,23659.94907066283,5.0,23671.497952451733,0.18593653436779173,1,pending
632,23706.97259450845,11.057368880510484,23737.235877096664,0.09044463212038138,0,pending
633,23714.618834014826,180.0,23930.748334413765,0.01739409288559357,1,pending
634,23772.27646667543,10.777200195679656,23785.70392779163,0.22872278630888332,0,pending
635,23786.512174567095,5.0,23799.252991266738,0.01,1,pending
636,23848.277336888455,8.739751587760658,23871.999629487484,0.4526822482160953,1,pending
637,24019.989543113134,16.060022660728784,24067.300605449498,0.14787865065466385,1,pending
638,24059.512892464416,16.127160341965673,24102.169915669223,0.0525035356184342,1,pending
639,24080.183610345855,9.269061474155391,24102.260529515246,0.0742643392792082,0,pending
640,24107.68402181715,5.0,24114.286699934757,0.2325640072514,1,pending
641,24136.98664852432,33.80208846029,24202.604506705364,0.33983333677285815,1,pending
642,24144.902792958088,15.872577606555595,24184.243482075908,0.3597245004006484,1,pending
643,24159.946163299624,55.11189324777686,24276.782748566657,0.17121374845897294,0,pending
644,24240.94803470548,16.015959153284008,24278.825055945472,0.04467045522502201,0,pending
645,24305.205652449567,17.114196484941964,24332.197860698117,0.01,1,pending
646,24320.73861800417,26.641293173370013,24394.161297923092,0.01,2,pending
647,24335.910165922363,6.5457900433256615,24349.187208576663,0.1644458103157441,2,pending
648,24372.555606552658,5.634348963595357,24379.891814520506,0.10979839473921889,1,pending
649,24389.12769886692,51.229672114770814,24453.852436536603,0.06447199649125986,1,pending
650,24407.580877148088,32.676028290647366,24454.481944179188,0.04036767427336304,2,pending
651,24460.360340138068,23.003336520309,24527.433861050362,0.05081317568336568,0,pending
652,24578.638736977406,20.05524222665718,24617.142306248206,0.34153273656262784,1,pending
653,24689.705726705488,5.0,24700.801055027554,0.280737036939698,0,pending
654,24766.352098710417,132.9808510464755,25093.179920321167,0.07168976022786865,1,pending
655,24767.674099949818,15.921889665333971,24796.859369448226,0.13880467860183127,0,pending
656,24788.970433457856,40.3437227551591,24896.891570710148,0.08083056164945111,1,pending
657,24791.150170391287,37.838366522995955,24898.959269475854,0.3804138135632907,1,pending
658,24796.126960204856,36.524814348081094,24881.829659253206,0.11374122544848901,1,pending
659,24818.836299474046,6.0707447194398,24827.47213644667,0.09974548918893862,0,pending
660,24833.66311875303,5.210756615504548,24845.327917815324,0.1556428459987566,0,pending
661,24855.906334080613,22.372119307621617,24884.21977421473,0.01,1,pending
662,24875.1402558414,5.0,24882.523068086295,0.6890249889126471,1,pending
663,24946.82919876136,12.670481213034009,24968.69277387877,0.01,1,pending
664,24952.791077586007,30.262082807302125,25024.631549737212,0.028937386012838455,0,pending
665,24969.10801087173,75.48877698043181,25168.465445111997,0.03926693209464889,1,pending
666,25038.905234251477,19.957191118533675,25079.320612657186,0.0642763894991405,2,pending
667,25059.971699551515,51.05230592992133,25131.275233772394,0.08050211072584759,1,pending
668,25066.101172406252,16.760121393614206,25100.353934539122,0.29637036640800807,1,pending
669,25073.71300128842,7.383418506359289,25083.94096825133,0.14427500847152924,2,pending
670,25250.281803878424,5.728803961446155,25257.92905684667,0.08343863536037598,1,pending
671,25273.81647985287,7.440245047004125,25287.582346196246,0.04510721050332004,1,pending
672,25330.426610046,5.0,25341.46973487232,0.01,1,pending
673,25336.967679608773,101.77487371168529,25521.62749540113,0.17819400954073952,0,pending
674,25342.565434130185,49.87928665302039,25427.47936469912,0.2071892822629758,1,pending
675,25383.28223418937,53.58898603155631,25470.866519996664,0.7338214144501491,1,pending
676,25391.61508305438,5.0,25399.5680873765,0.22713331256914657,0,pending
677,25408.68955546493,6.475023353822144,25424.597831549017,0.29020293130149216,1,pending
678,25414.036581693443,95.98269234720856,25611.151008570858,0.5316344111731534,1,pending
679,25417.53035614836,15.911585541643344,25442.87163213049,0.10820788078289843,1,pending
680,25425.013785065596,31.479517071707708,25488.7388407981,0.12554308698075237,1,pending
681,25442.28507212453,16.156656169500298,25476.934176759452,0.45735626179578925,1,pending
682,25478.109172270626,20.78428627916124,25512.52220014867,0.213286130215219,1,pending
683,25489.121973502875,12.355866380769381,25522.10191729485,0.01,1,pending
684,25571.457398416456,12.112007212273706,25588.04900527211,0.013376793442315025,2,pending
685,25615.848477482832,32.22252759153927,25676.865140876154,0.30774937687061477,1,pending
686,25660.01328446844,21.795233535583836,25697.754298772623,0.19142179881151575,1,pending
687,25705.332864353368,29.34632385186202,25782.785745823112,0.1547503033894317,2,pending
688,25781.739986009543,5.482132317195053,25794.93305576624,0.07452588306980946,0,pending
689,25830.008282933763,18.660707115709155,25883.355815417497,0.06693463898198324,1,pending
690,25854.305233682255,28.399339299980443,25906.965194779965,0.01492788891877115,0,pending
691,25871.77366143658,18.128020319514913,25913.009663372715,0.07851149432548314,1,pending
692,25901.798113082074,14.8616707388076,25941.578069607087,0.01,1,pending
693,25916.16654535311,10.511645132620787,25944.139747265705,0.37985663355904253,2,pending
694,25928.906820737837,15.946138819557024,25973.553292812554,0.033271064613446595,1,pending
695,25928.936248003403,7.508778275797687,25949.38373610056,0.3503557446195066,0,pending
696,25968.487335481557,7.56194948914442,25978.36916661898,0.014200040623476622,0,pending
697,26007.764953304522,9.089184890126855,26031.12968777656,0.10699998150746562,1,pending
698,26014.957042934093,18.241515387058268,26056.02693697517,0.3313957915779168,1,pending
699,26046.83811926324,5.0,26059.09063641197,0.3921652209722627,0,pending
700,26050.50064600367,7.199157281386281,26069.995893144816,0.17961151329929556,0,pending
701,26085.16968025752,5.0,26093.25418538078,0.1396515659109674,1,pending
702,26102.298820011187,20.938782594439747,26147.323175472204,0.039581243546683936,0,pending
703,26115.89584685025,33.71822327438665,26172.527392187672,0.07400556991349198,1,pending
704,26177.506883602327,13.809485099340598,26210.782840874363,0.014188271721775171,1,pending
705,26199.843006897543,6.9028509982842525,26210.61763062364,0.017214802774185935,1,pending
706,26200.83728203769,6.980478825755747,26216.84148505175,0.19760939980436235,0,pending
707,26209.179221576924,32.39107652894643,26275.753853029033,0.01,0,pending
708,26291.178141343255,95.83062657777172,26435.167263835636,0.16558354562035824,1,pending
709,26292.65180970326,73.21771970249512,26472.474439437297,0.03689460284312479,2,pending
710,26350.99437895892,11.384987906139138,26365.275372621396,0.14230591204953266,1,pending
